Age,Gender,Weight (kg),BMI,Avg_BPM,Session_Duration (hours),Calories_Burned,source,Exercise_Intensity,Weather_Conditions,Max_BPM_calc,HR_Intensity_Ratio,HR_Duration,Intensity_Duration,Weight_Duration,BMI_Duration,log_Calories
40,1,65.28614127,23.07684229,141,0.5,316.7888067,1,3.0,1,180,0.7833333333333333,70.5,1.5,32.643070635,11.538421145,5.761387032274027
49,1,89.30904069,20.11239573,104,0.9,203.3477919,1,9.0,1,171,0.6081871345029239,93.60000000000001,8.1,80.37813662100001,18.101156157,5.319823404471114
31,1,89.13384129,20.25306898,141,0.8666666666666667,358.6804842,1,2.0,0,189,0.746031746031746,122.2,1.7333333333333334,77.249329118,17.552659782666666,5.8852160934609845
54,0,79.22714621,33.16332944,125,0.3333333333333333,262.0552065,1,1.0,1,166,0.7530120481927711,41.666666666666664,0.3333333333333333,26.409048736666666,11.054443146666665,5.572363920795995
36,1,92.035837,24.33746098,110,0.36666666666666664,138.7971393,1,5.0,1,184,0.5978260869565217,40.33333333333333,1.8333333333333333,33.746473566666666,8.923735692666666,4.940192366786338
49,1,81.3850691,29.58388847,167,0.36666666666666664,169.512364,1,3.0,2,171,0.9766081871345029,61.23333333333333,1.0999999999999999,29.84119200333333,10.847425772333333,5.138807810223437
59,0,98.10743615,26.96936011,113,0.7166666666666667,255.5196144,1,7.0,2,161,0.7018633540372671,80.98333333333333,5.016666666666667,70.31032924083333,19.328041412166666,5.547205131082901
60,1,60.10184802,21.13069865,171,0.7833333333333333,460.2109374,1,6.0,1,160,1.06875,133.95,4.7,47.079780948999996,16.552380609166665,6.133855503204773
20,1,55.65729679,28.72009858,153,0.9666666666666667,359.0214068,1,6.0,2,200,0.765,147.9,5.8,53.80205356366666,27.762761960666666,5.886163493015615
52,1,94.52242824,32.14448427,132,0.9833333333333333,400.4085129,1,2.0,2,168,0.7857142857142857,129.79999999999998,1.9666666666666666,92.94705443599999,31.6087428655,5.994979644159274
33,1,52.9431442,19.51630264,116,0.8833333333333333,441.6333932,1,4.0,1,187,0.6203208556149733,102.46666666666667,3.533333333333333,46.76644404333333,17.23940066533333,6.092741872579311
60,1,73.48216508,25.34225333,110,0.7333333333333333,360.4108797,1,10.0,0,160,0.6875,80.66666666666666,7.333333333333333,53.886921058666665,18.584319108666666,5.890015482021549
47,0,61.35455274,18.81002061,144,0.95,158.3249996,1,5.0,1,173,0.8323699421965318,136.79999999999998,4.75,58.286825103,17.869519579499997,5.0709461386897665
42,1,93.942499,24.04627149,144,1.0,154.5096905,1,10.0,0,178,0.8089887640449438,144.0,10.0,93.942499,24.04627149,5.046708048005557
60,0,89.77107461,20.5839799,146,0.8333333333333334,436.6601355,1,5.0,1,160,0.9125,121.66666666666667,4.166666666666667,74.80922884166667,17.153316583333332,6.081442662827226
48,1,64.7623569,28.93345682,172,0.9166666666666666,460.5198913,1,4.0,1,172,1.0,157.66666666666666,3.6666666666666665,59.365493824999994,26.52233541833333,6.134525154422518
39,0,71.80584951,30.60402539,101,0.55,196.2013048,1,10.0,0,181,0.5580110497237569,55.550000000000004,5.5,39.4932172305,16.832213964500003,5.284225058779505
48,0,76.29754136,27.0136228,155,0.4666666666666667,404.2744931,1,3.0,2,172,0.9011627906976745,72.33333333333333,1.4,35.60551930133333,12.606357306666666,6.004564598271195
47,0,56.71651784,33.8182362,137,0.7666666666666667,290.4645595,1,8.0,1,173,0.791907514450867,105.03333333333335,6.133333333333334,43.482663677333335,25.927314420000002,5.674918418639266
51,1,92.18689995,29.91361556,106,0.75,187.3275303,1,4.0,1,169,0.6272189349112426,79.5,3.0,69.1401749625,22.43521167,5.238182629437243
38,1,60.374949,33.05159047,167,0.55,233.098552,1,7.0,1,182,0.9175824175824175,91.85000000000001,3.8500000000000005,33.20622195,18.178374758500002,5.455742189086877
24,1,86.92773606,27.08190102,176,0.6166666666666667,238.1146293,1,6.0,1,196,0.8979591836734694,108.53333333333333,3.7,53.605437237000004,16.700505629000002,5.476943057452453
51,1,80.79942978,31.37043892,135,0.4166666666666667,398.8834469,1,1.0,0,169,0.7988165680473372,56.25,0.4166666666666667,33.666429075,13.071016216666667,5.991173121897781
37,0,79.97882822,29.86695801,150,0.38333333333333336,187.2908695,1,10.0,0,183,0.819672131147541,57.50000000000001,3.8333333333333335,30.65855081766667,11.4490005705,5.237987945374354
45,1,63.7062215,22.04150856,175,0.4666666666666667,261.0401858,1,4.0,2,175,1.0,81.66666666666667,1.8666666666666667,29.72957003333333,10.286037328,5.5684978729154775
33,1,94.98455937,30.20508986,113,0.5333333333333333,430.0216392,1,6.0,2,187,0.6042780748663101,60.266666666666666,3.2,50.658431664,16.109381258666666,6.0661582958039775
55,0,79.17088564,30.56505783,104,0.43333333333333335,413.1880336,1,2.0,1,165,0.6303030303030303,45.06666666666667,0.8666666666666667,34.307383777333335,13.244858393000001,6.026320058153033
54,0,84.97225537,31.20831146,143,0.9333333333333333,185.8681843,1,6.0,0,166,0.8614457831325302,133.46666666666667,5.6,79.30743834533334,29.127757362666667,5.230403471506588
38,0,90.73371745,24.12677886,150,0.9166666666666666,343.0040866,1,1.0,0,182,0.8241758241758241,137.5,0.9166666666666666,83.17257432916666,22.116213955,5.840653536953998
49,0,56.58438054,22.3131664,117,0.9166666666666666,200.4329559,1,5.0,2,171,0.6842105263157895,107.25,4.583333333333333,51.869015495,20.453735866666666,5.305456600959438
57,0,55.49540968,29.32251499,124,0.35,451.8166411,1,2.0,2,163,0.7607361963190185,43.4,0.7,19.423393388,10.262880246499998,6.115487277759589
49,1,53.26161612,26.36859337,143,0.6333333333333333,141.3407022,1,3.0,2,171,0.8362573099415205,90.56666666666666,1.9,33.732356876,16.70010913433333,4.958223495117352
28,1,60.54549292,34.52402187,174,0.7833333333333333,283.5204593,1,2.0,2,192,0.90625,136.3,1.5666666666666667,47.42730278733333,27.0438171315,5.650805164161776
39,0,89.49120938,29.24268416,100,0.75,267.569776,1,8.0,0,181,0.5524861878453039,75.0,6.0,67.118407035,21.93201312,5.593110753558261
60,1,81.05248717,31.21338427,150,0.5333333333333333,266.46419,1,2.0,2,160,0.9375,80.0,1.0666666666666667,43.22799315733334,16.647138277333333,5.588985688215907
60,0,92.5647769,28.66875003,143,0.4666666666666667,380.8383269,1,9.0,0,160,0.89375,66.73333333333333,4.2,43.19689588666667,13.378750014000001,5.944997291009852
22,0,54.27365873,26.40010786,179,0.5833333333333334,252.7770888,1,2.0,0,198,0.9040404040404041,104.41666666666667,1.1666666666666667,31.65963425916667,15.400062918333333,5.5364562785498315
35,0,89.24457587,33.43751831,175,0.6833333333333333,281.5898409,1,2.0,2,185,0.9459459459459459,119.58333333333334,1.3666666666666667,60.983793511166674,22.84897084516667,5.643996520913529
40,1,82.86037785,33.99997577,112,0.8166666666666667,407.7981292,1,7.0,1,180,0.6222222222222222,91.46666666666667,5.716666666666667,67.6693085775,27.76664687883333,6.013221462558084
50,0,75.84617198,32.51175435,104,0.8833333333333333,272.3372755,1,4.0,0,170,0.611764705882353,91.86666666666666,3.533333333333333,66.99745191566666,28.718716342499995,5.61070647404716
39,0,91.51107501,29.34823962,171,1.0,247.5608078,1,2.0,2,181,0.9447513812154696,171.0,2.0,91.51107501,29.34823962,5.515687514999048
29,1,65.91042862,32.93851267,109,0.45,229.3826862,1,2.0,2,191,0.5706806282722513,49.050000000000004,0.9,29.659692879,14.8223307015,5.439741779296693
18,1,65.08150587,29.98034521,103,0.4166666666666667,366.1027395,1,6.0,0,202,0.5099009900990099,42.91666666666667,2.5,27.1172941125,12.491810504166667,5.90564175301921
51,1,53.83978928,27.17760804,150,0.6333333333333333,455.8084175,1,3.0,0,169,0.8875739644970414,95.0,1.9,34.098533210666666,17.212485091999998,6.1242640852736
60,1,57.57597215,19.12986855,175,0.9,368.9604583,1,2.0,1,160,1.09375,157.5,1.8,51.818374935,17.216881695,5.913396130467863
42,1,87.7573401,24.33448169,139,0.9,162.4463073,1,7.0,1,178,0.7808988764044944,125.10000000000001,6.3,78.98160609,21.901033521000002,5.096484540684972
34,1,86.93513277,28.15567171,104,0.9,279.0723746,1,5.0,2,186,0.5591397849462365,93.60000000000001,4.5,78.241619493,25.340104539000002,5.635048050483151
43,1,94.3279344,22.63004194,104,0.35,277.3164111,1,8.0,1,177,0.5875706214689266,36.4,2.8,33.01477704,7.920514679,5.628758635891332
60,1,81.23400783,21.16444615,146,0.8333333333333334,339.6100781,1,1.0,2,160,0.9125,121.66666666666667,0.8333333333333334,67.695006525,17.637038458333333,5.8307383570450915
46,1,87.13888885,20.63215287,105,0.75,229.5626864,1,8.0,2,174,0.603448275862069,78.75,6.0,65.3541666375,15.474114652499999,5.440522783814144
22,1,50.25996455,32.9499081,135,0.9333333333333333,364.8481018,1,9.0,0,198,0.6818181818181818,126.0,8.4,46.90930024666667,30.753247560000002,5.902218224851361
31,0,59.21696741,20.41336821,112,0.4666666666666667,493.7323614,1,2.0,1,189,0.5925925925925926,52.266666666666666,0.9333333333333333,27.634584791333335,9.526238498000001,6.2040169323059615
53,0,57.33570352,29.20340682,172,0.8,313.9096966,1,9.0,1,167,1.029940119760479,137.6,7.2,45.86856281600001,23.362725456000003,5.752285920265478
53,0,49.57697245,33.72597988,179,0.5,467.1967303,1,10.0,1,167,1.0718562874251496,89.5,5.0,24.788486225,16.86298994,6.1488885714783885
59,0,92.89131954,20.7514797,112,0.5333333333333333,285.8706719,1,3.0,0,161,0.6956521739130435,59.733333333333334,1.6,49.542037088,11.067455840000001,5.659031493642175
33,1,89.76061641,24.13692125,138,0.5166666666666667,165.1622727,1,1.0,2,187,0.7379679144385026,71.30000000000001,0.5166666666666667,46.3763184785,12.470742645833335,5.112964857254769
49,0,82.98393518,24.99902603,120,0.75,154.596689,1,1.0,2,171,0.7017543859649122,90.0,0.75,62.237951385,18.7492695225,5.047267332597583
58,0,68.91817759,32.55046651,111,0.8166666666666667,489.0159906,1,8.0,1,162,0.6851851851851852,90.64999999999999,6.533333333333333,56.28317836516666,26.582880983166667,6.19443802444975
60,1,87.39475508,21.93100209,107,0.48333333333333334,291.4017022,1,6.0,1,160,0.66875,51.71666666666667,2.9,42.24079828866667,10.5999843435,5.6781285493361064
52,1,73.4808653,33.30764591,151,0.5,208.968565,1,1.0,2,168,0.8988095238095238,75.5,0.5,36.74043265,16.653822955,5.3469578290365405
31,0,70.14406985,32.8540763,140,0.7666666666666667,348.5863746,1,2.0,1,189,0.7407407407407407,107.33333333333334,1.5333333333333334,53.77712021833333,25.188125163333336,5.856750668765572
19,1,80.74641793,26.45571866,162,0.8166666666666667,107.0029498,1,3.0,1,201,0.8059701492537313,132.3,2.45,65.94290797616667,21.605503572333333,4.68215853971419
59,0,59.74080104,20.80620652,141,0.9166666666666666,414.1984034,1,1.0,0,161,0.8757763975155279,129.25,0.9166666666666666,54.762400953333334,19.072355976666667,6.028756486468563
56,0,70.39180541,34.87182365,112,0.95,310.8765341,1,10.0,0,164,0.6829268292682927,106.39999999999999,9.5,66.8722151395,33.1282324675,5.742607385451601
24,0,86.51490559,22.0141175,113,0.6833333333333333,347.7725662,1,3.0,0,196,0.576530612244898,77.21666666666667,2.05,59.118518819833334,15.042980291666668,5.854420036992057
55,1,89.02869301,33.4499668,115,0.8833333333333333,390.4282826,1,5.0,2,165,0.696969696969697,101.58333333333333,4.416666666666666,78.64201215883332,29.547470673333333,5.969802312443319
33,0,82.15471338,33.73465277,134,0.7666666666666667,404.6722356,1,8.0,1,187,0.7165775401069518,102.73333333333333,6.133333333333334,62.98528025800001,25.863233790333332,6.005545532080573
29,0,61.93251043,24.31710277,134,0.8333333333333334,221.8238307,1,3.0,1,191,0.7015706806282722,111.66666666666667,2.5,51.61042535833334,20.264252308333337,5.40638146238717
57,0,67.44328693,25.14307275,154,0.7833333333333333,396.8767818,1,5.0,1,163,0.9447852760736196,120.63333333333333,3.9166666666666665,52.83057476183333,19.6954069875,5.9861423638831495
48,1,56.6219872,24.91434831,116,0.38333333333333336,221.9089667,1,6.0,0,172,0.6744186046511628,44.46666666666667,2.3000000000000003,21.705095093333334,9.5505001855,5.406763467038979
26,1,98.80332548,27.4032528,176,0.9166666666666666,351.5516702,1,7.0,0,194,0.9072164948453608,161.33333333333331,6.416666666666666,90.56971502333333,25.1196484,5.865197193637872
37,1,94.2726263,30.14895287,157,0.9166666666666666,442.4141592,1,1.0,2,183,0.8579234972677595,143.91666666666666,0.9166666666666666,86.41657410833334,27.636540130833332,6.0945042299154775
56,0,49.75167273,27.91316091,176,0.38333333333333336,431.7522064,1,4.0,1,164,1.0731707317073171,67.46666666666667,1.5333333333333334,19.071474546500003,10.7000450155,6.070165292599069
48,0,101.5862428,27.87067244,139,0.55,126.541071,1,5.0,0,172,0.8081395348837209,76.45,2.75,55.87243354,15.328869842000001,4.8484384382174
45,0,78.26803076,32.00968738,178,0.6,171.4694413,1,4.0,2,175,1.0171428571428571,106.8,2.4,46.960818456,19.205812428,5.150220068894108
28,0,81.03840198,23.09537934,144,0.5333333333333333,292.6101098,1,3.0,1,192,0.75,76.8,1.6,43.220481056000004,12.317535648,5.682252730071232
30,1,67.27788927,24.26185382,121,0.8166666666666667,145.3904222,1,4.0,0,190,0.6368421052631579,98.81666666666666,3.2666666666666666,54.9436095705,19.81384728633333,4.986277177255943
34,1,78.84310721,20.38368419,162,0.4666666666666667,245.126491,1,3.0,2,186,0.8709677419354839,75.6,1.4,36.793450031333336,9.512385955333334,5.50584559483835
22,1,67.85742535,21.25349935,108,0.6,495.3646605,1,7.0,1,198,0.5454545454545454,64.8,4.2,40.71445521,12.752099609999998,6.20731085921684
56,0,53.49448637,20.24144309,114,0.4,433.5608747,1,3.0,0,164,0.6951219512195121,45.6,1.2000000000000002,21.397794548,8.096577236,6.074336037768825
27,0,59.6529611,29.62935578,115,0.65,453.3057317,1,5.0,1,193,0.5958549222797928,74.75,3.25,38.774424715,19.259081257000002,6.118770389238708
46,1,75.54743055,25.87854114,142,0.4,274.7056527,1,9.0,1,174,0.8160919540229885,56.800000000000004,3.6,30.21897222,10.351416456,5.619333820902627
29,0,55.55916,31.06103148,101,0.6166666666666667,352.1540153,1,10.0,0,191,0.5287958115183246,62.28333333333334,6.166666666666667,34.261482,19.154302746000003,5.8669042657464034
44,0,72.916145,21.59533754,130,0.8333333333333334,162.9401304,1,9.0,0,176,0.7386363636363636,108.33333333333334,7.5,60.76345416666667,17.996114616666667,5.099501302637524
41,0,98.64027939,18.60692468,131,0.9666666666666667,351.8320223,1,6.0,1,179,0.7318435754189944,126.63333333333334,5.8,95.352270077,17.986693857333332,5.865992086170101
25,0,97.78098349,34.22197702,176,0.48333333333333334,253.8191443,1,3.0,0,195,0.9025641025641026,85.06666666666666,1.45,47.26080868683333,16.540622226333333,5.540554055490929
21,1,88.70372233,26.7734573,116,0.5333333333333333,488.4393554,1,1.0,1,199,0.5829145728643216,61.86666666666667,0.5333333333333333,47.308651909333335,14.279177226666667,6.193260563386362
55,1,82.36895683,32.95995836,100,0.75,140.1950353,1,3.0,0,165,0.6060606060606061,75.0,2.25,61.7767176225,24.71996877,4.950142163676115
59,1,47.72208622,18.72846283,160,0.6833333333333333,461.0078607,1,6.0,2,161,0.9937888198757764,109.33333333333334,4.1,32.61009225033334,12.797782933833334,6.1355819054391585
30,1,52.5903601,30.97940989,162,0.8666666666666667,188.9463597,1,9.0,2,190,0.8526315789473684,140.4,7.800000000000001,45.578312086666664,26.848821904666668,5.246741714933014
41,0,72.62125095,21.29014075,156,0.9333333333333333,257.6815211,1,6.0,0,179,0.8715083798882681,145.6,5.6,67.77983422,19.870798033333333,5.555597656799235
49,0,56.34370966,24.94946656,147,0.95,487.4694664,1,9.0,0,171,0.8596491228070176,139.65,8.549999999999999,53.526524177,23.701993232,6.191276964718686
29,1,64.56544446,34.5251792,156,0.7166666666666667,444.6844805,1,3.0,1,191,0.8167539267015707,111.8,2.15,46.271901863,24.743045093333333,6.099611258839195
45,0,67.78440203,26.92572855,109,0.95,100.8684954,1,4.0,1,175,0.6228571428571429,103.55,3.8,64.3951819285,25.579442122499998,4.623682720688247
23,1,66.83822279,34.17889455,156,0.7166666666666667,319.9169524,1,5.0,2,197,0.7918781725888325,111.8,3.5833333333333335,47.90072633283334,24.4948744275,5.771182374392651
47,1,58.21480424,24.27969268,142,0.5166666666666667,496.4984639,1,1.0,1,173,0.8208092485549133,73.36666666666667,0.5166666666666667,30.077648857333337,12.544507884666668,6.20959246895569
59,1,92.85490012,21.86479405,156,0.8833333333333333,257.9478451,1,3.0,0,161,0.968944099378882,137.79999999999998,2.65,82.02182843933333,19.31390141083333,5.556626671151553
35,0,77.33163621,20.99193128,159,0.8,167.6419803,1,3.0,0,185,0.8594594594594595,127.2,2.4000000000000004,61.865308968,16.793545024,5.127778008049707
56,1,83.03786532,20.05923799,110,0.9833333333333333,184.2698428,1,3.0,0,164,0.6707317073170732,108.16666666666666,2.9499999999999997,81.65390089799999,19.72491735683333,5.22181337207017
25,0,83.47431107,21.51102523,146,0.6166666666666667,175.2316234,1,4.0,2,195,0.7487179487179487,90.03333333333333,2.466666666666667,51.475825159833335,13.265132225166669,5.171799171859305
26,0,64.30608465,22.18158951,178,0.9333333333333333,332.3911472,1,5.0,1,194,0.9175257731958762,166.13333333333333,4.666666666666667,60.01901234,20.702816876,5.809316416874772
44,1,91.70978273,18.53420823,125,0.36666666666666664,356.2271813,1,4.0,2,176,0.7102272727272727,45.83333333333333,1.4666666666666666,33.626920334333334,6.7958763509999995,5.878371941571957
59,0,89.12682803,20.97211588,108,0.75,227.4248284,1,9.0,0,161,0.6708074534161491,81.0,6.75,66.8451210225,15.72908691,5.431207177653144
45,0,90.24362819,31.40985642,169,0.55,188.5042543,1,7.0,2,175,0.9657142857142857,92.95,3.8500000000000005,49.6339955045,17.275421031,5.244411474402407
54,0,92.48096019,29.3392887,120,0.35,110.6568241,1,9.0,1,166,0.7228915662650602,42.0,3.15,32.3683360665,10.268751045,4.715430096884129
37,0,57.86426289,23.23276867,173,0.8666666666666667,195.9820696,1,7.0,2,183,0.9453551912568307,149.93333333333334,6.066666666666666,50.149027838,20.135066180666666,5.283112707336783
47,0,69.65827417,25.83806728,158,0.7666666666666667,448.4620367,1,1.0,1,173,0.9132947976878613,121.13333333333334,0.7666666666666667,53.40467686366667,19.80918491466667,6.1080513936153045
29,1,91.72849008,26.53330377,146,0.9833333333333333,229.3171033,1,8.0,1,191,0.7643979057591623,143.56666666666666,7.866666666666666,90.19968191199999,26.091082040499998,5.439457069375231
58,1,88.30367625,26.36235842,138,0.5833333333333334,219.3226974,1,3.0,2,162,0.8518518518518519,80.5,1.75,51.5104778125,15.378042411666668,5.3950932780063425
53,1,80.74078521,32.46857245,127,0.9333333333333333,301.6103051,1,3.0,2,167,0.7604790419161677,118.53333333333333,2.8,75.358066196,30.304000953333336,5.712445855962758
54,1,84.13846763,24.84276138,136,0.48333333333333334,234.6611155,1,8.0,2,166,0.8192771084337349,65.73333333333333,3.8666666666666667,40.66692602116667,12.007334667,5.462394821788377
